8683 2.55 0.03927 0.197497 1 100 1.31134 1.97476
8717 2.56 0.03927 0.197503 1 100 1.31093 1.97679
8751 2.57 0.03927 0.197502 1 100 1.31052 1.97877
8785 2.58 0.03927 0.197501 1 100 1.31012 1.98077
8819 2.59 0.03927 0.197508 1 100 1.30972 1.98276
8853 2.6 0.03927 0.197512 1 100 1.30932 1.98471
8887 2.61 0.0392699 0.197506 1 100 1.30893 1.98664
8921 2.62 0.0392699 0.197504 1 100 1.30853 1.98853
8955 2.63 0.0392699 0.197509 1 100 1.30814 1.99042
8989 2.64 0.0392699 0.197505 1 100 1.30775 1.99229
9023 2.65 0.0392699 0.197508 1 100 1.30737 1.99415
9057 2.66 0.0392699 0.197516 1 100 1.30697 1.99599
9091 2.67 0.0392699 0.197513 1 100 1.30658 1.99781
9125 2.68 0.0392699 0.197507 1 100 1.30619 1.9996
9159 2.69 0.0392699 0.197508 1 100 1.30581 2.00133
9193 2.7 0.0392699 0.197513 1 100 1.30544 2.00306
9227 2.71 0.0392699 0.197509 1 100 1.30506 2.0048
9261 2.72 0.0392699 0.197512 1 100 1.30468 2.00654
9295 2.73 0.0392699 0.197522 1 100 1.30429 2.00823
9329 2.74 0.0392699 0.197519 1 100 1.30391 2.00991
9363 2.75 0.0392699 0.19751 1 100 1.30352 2.01155
9397 2.76 0.0392699 0.19751 1 100 1.30313 2.01318
9431 2.77 0.0392699 0.197512 1 100 1.30273 2.0148
9465 2.78 0.0392699 0.197508 1 100 1.30234 2.0164
9499 2.79 0.0392699 0.197504 1 100 1.30194 2.018
9533 2.8 0.0392699 0.197513 1 100 1.30155 2.01955
9567 2.81 0.0392699 0.197505 1 100 1.30117 2.02108
9601 2.82 0.0392699 0.197501 1 100 1.3008 2.02259
9635 2.83 0.0392699 0.197503 1 100 1.30043 2.02407
9669 2.84 0.0392699 0.197509 1 100 1.30006 2.02556
9703 2.85 0.0392699 0.197506 1 100 1.29968 2.02701
9737 2.86 0.0392699 0.197504 1 100 1.2993 2.02842
